|id|generator_name|country|ic_kw|technology|subsidy|accreditation|commissioned|rlf|alf|latest_data|latest_mwh_p_a|latest_rocs_p_a
8160|R00116SZSC|Port Mor|Scotland|6|On-shore wind|FiT|2008-07-08|2007-04-01|27.3%|28.4%|2010-03|15.0|
8161|R14121NGNI|Belfast Campus Block BB PV Scheme|NI|26|Photovoltaic|RO|2015-09-01|2015-06-30|6.9%|7.8%|2018-03|18.0|72.0
8162|R00159RWEN|St Marys Church - D, Y (8/09/03)|England|30|Photovoltaic|FiT|2006-04-01|2003-06-01|5.4%|7.4%|2010-03|20.0|39.0
8163|G05033PVEN|Mrs Eileen Mawle|England|17|Photovoltaic|FiT|2013-06-28|2011-11-30|10.1%|9.3%|2018-01|14.0|
8164|R00282NZNI|liberty farm|NI|11|On-shore wind|RO|2009-03-04|2008-08-02|16.7%|5.7%|2015-03|6.0|11.0
8165|R00250RZEN|Eco Visitor Centre|England|20|On-shore wind|FiT|2008-05-13|2006-01-01|7.9%|6.6%|2010-03|12.0|
8166|R00005RWEN|Solar House Whitecross - M|England|43|Photovoltaic|FiT|2004-04-01|2003-08-01|4.7%|0.5%|2012-02|2.0|
8167|G06417PVEN|Aldi Castleford|England|50|Photovoltaic|FiT|2015-06-16|2015-06-09|||2015-08|14.0|
8168|G05864PVEN|Aldi Sutton in Ashfield|England|50|Photovoltaic|FiT|2014-12-15|2014-11-26|||2015-08|28.0|
8169|G04989PVEN|Dudwick Potato Store|England|50|Photovoltaic|FiT|2013-05-21|2012-03-01|3.2%|1.8%|2015-08|8.0|
8170|R01166NGNI|Breezemount|NI|7|Photovoltaic|RO|2013-03-08|2012-11-27|||2014-03|14.0|
8171|R00014SZSC|Shawbost Wind Turbine - Y, agent is TL|Scotland|11|On-shore wind|RO|2006-09-01|2006-02-01|||2007-03|14.0|14.0
8172|G04389PVEN|Brookwood Farm|England|51|Photovoltaic|FiT|2010-10-05|2010-07-09|7.8%|7.6%|2012-04|34.0|
8173|G01605PVSC|Ainslie Park Leisure Solar PV|Scotland|100|Photovoltaic|FiT|2016-09-09|2016-09-09|||2016-12|14.0|
8174|R00013NZNI|A Sluggan Wind - D, Y, (6/9/07), agent is NIE|NI|20|On-shore wind|RO|2006-10-01|2006-01-01|||2007-03|14.0|14.0
8175|G06380PVEN|Aldi Coulsdon|England|50|Photovoltaic|FiT|2015-05-27|2015-05-18|||2015-08|14.0|
8176|R00062RYWA|Dolbantau Mill|Wales|16|Hydro|FiT|2009-09-25|2009-09-25|||2010-03|14.0|28.0
8177|R01675NGNI|PVI1046|NI|20|Photovoltaic|RO|2013-06-26|2013-04-18|||2014-03|14.0|
8178|G01500PVSC|MAINS OF AUCHREDDIE|Scotland|38|Photovoltaic|FiT|2013-06-11|2012-02-23|5.8%|5.1%|2016-04|17.0|
8179|R00034SYSC|Brideswell Hydro|Scotland|4|Hydro|RO|2008-08-01|2008-07-12|40.4%|49.0%|2010-03|17.0|
8180|G01509PVSC|Clark Contracts Ltd|Scotland|43|Photovoltaic|FiT|2013-12-12|2013-03-22|6.1%|6.2%|2015-07|23.0|
8181|R00105SZSC|Mainland Rousay|Scotland|6|On-shore wind|FiT|2008-06-12|2007-09-01|25.5%|22.9%|2010-03|12.0|24.0
8182|R15108NGNI|Murdocks - Newry Thruss|NI|23|Photovoltaic|RO|2015-09-23|2015-09-16|8.9%|8.9%|2018-03|18.0|73.0
8183|R00247NZNI|Mc Cann Proven|NI|6|On-shore wind|RO|2008-11-21|2008-11-01|25.6%|26.6%|2014-03|14.0|
8184|R00036RUEN|shine|England|70|Photovoltaic|FiT|2009-10-23|2009-08-04|||2010-03|14.0|27.0
8185|G05860PVEN|Aldi Braunstone|England|37|Photovoltaic|FiT|2014-11-26|2014-11-25|||2015-08|27.0|
8186|R00018SYSC|Mason Hydro - Y, agent is GE|Scotland|3|Hydro|FiT|2006-12-01|2005-04-01|51.8%|59.6%|2009-03|16.0|
8187|R00106SZSC|Ten Acres|Scotland|6|On-shore wind|FiT|2008-06-19|2007-11-20|25.5%|27.0%|2010-03|14.0|
8188|R00188SZSC|Grosefield Wind Turbine|Scotland|11|On-shore wind|FiT|2009-07-30|2009-07-16|||2010-03|13.0|
8189|R00088RXEN|Globe Lane School|England|20|Dedicated biomass|RO|2011-08-18|2011-08-18|6.4%|3.7%|2017-03|7.0|1.0
8190|G01675PVWA|Blaen Y Coed PV|Wales|20|Photovoltaic|FiT|2014-09-19|2013-08-02|8.9%|8.5%|2018-03|15.0|
8191|R00088RZWA|Anglesey Circuit Paddock Wind 1 - D Y, (14/2/07)|Wales|6|On-shore wind|RO|2007-04-01|2004-01-01|24.4%|23.8%|2010-03|13.0|25.0
8192|R00030RZWA|Penrhiw - Y, agent is TL|Wales|6|On-shore wind|FiT|2006-05-01|2006-04-01|16.9%|23.7%|2010-03|12.0|
8193|R04867NGNI|R Hogg & SonsPV|NI|20|Photovoltaic|RO|2014-03-18|2013-11-05|8.3%|9.2%|2018-03|16.0|64.0
8194|R00049RYEN|Scott Hydro - Y (21/6/2007), Agent is GE|England|4|Hydro|FiT|2007-06-01|2005-02-01|40.8%|35.0%|2009-03|12.0|
8195|R00022NGNI|Delamont Country Park PV - D, Y (15/5/2007)|NI|4|Photovoltaic|RO|2007-05-01|2006-07-01|||2008-03|13.0|13.0
8196|R00421NZNI|38 Magherhamlet Road|NI|6|On-shore wind|RO|2011-11-01|2011-06-27|25.6%|32.3%|2014-03|17.0|
8197|G01380HYEN|Gayle Mill|England|18|Hydro|FiT|2010-03-31|2006-05-01|||2011-04|13.0|
8198|G05594PVEN|Wiles Greenworld|England|82|Photovoltaic|FiT|||||2014-11|13.0|
8199|R00395NZNI|120m South of 21 Holyhill Road Strabane BT82 0AB|NI|6|On-shore wind|RO|2011-03-09|2011-02-01|23.9%|15.2%|2013-03|8.0|
8200|G04713PVEN|Ratherton|England|50|Photovoltaic|FiT|2012-10-17|2012-03-01|3.5%|3.0%|2015-07|13.0|
8201|G06036PVEN|High Moor Farm Park|England|100|Photovoltaic|FiT|2015-03-30|2015-01-15|1.5%|1.7%|2017-02|15.0|
8202|G02719NWEN|Woodland Hall Farm|England|80|On-shore wind|FiT|2015-04-17|2015-04-17|||2015-05|13.0|
8203|G07605PVEN|ES15142 - SMESTOW E|England|36|Photovoltaic|FiT|2016-06-02|2015-12-17|||2017-04|26.0|
8204|G04203PVEN|Akhurst Court|England|13|Photovoltaic|FiT|||||2011-03|13.0|
8205|R00558RZEN|Bure Valley farm|England|11|On-shore wind|FiT|2009-07-27|2009-05-14|||2010-03|13.0|26.0
8206|R01773NGNI|David Moffett Solar Hub|NI|20|Photovoltaic|RO|2013-07-03|2013-06-05|||2014-03|13.0|
8207|R00206SZSC|Stoney Bridge Turbines|Scotland|12|On-shore wind|FiT|2009-10-13|2009-10-03|||2010-03|13.0|
8208|R00267RZEN|blackley turbine|England|6|On-shore wind|FiT|2008-06-23|2008-03-22|24.4%|25.7%|2010-03|14.0|27.0
8209|R16492NGNI|Henry Walls|NI|20|Photovoltaic|RO|2015-09-29|2015-08-25|||2016-03|13.0|51.0
8210|G02257NWEN|SPRINGFIELD|England|11|On-shore wind|FiT|2013-08-29|2012-07-25|15.2%|18.7%|2018-02|18.0|
8211|G01697HYSC|Woodwick Mill|Scotland|11|Hydro|FiT|2015-05-07|2014-01-28|16.8%|14.5%|2018-01|14.0|
8212|G05868PVEN|Woodhouse Grange Solar PV|England|250|Photovoltaic|FiT|2014-12-01|2014-11-18|0.9%|1.1%|2017-02|24.0|
8213|R00156SZSC|Eriskay community Hall - Y (9/08/2007)|Scotland|6|On-shore wind|RO|2007-08-01|2007-06-01|24.6%|20.8%|2010-03|11.0|22.0
8214|R00142RYEN|Thomas Clifford Hydro|England|4|Hydro|FiT|2008-04-22|2008-02-15|27.3%|15.3%|2012-03|5.0|
8215|G01630PVWA|Llyn Brenig Visitor Centre Solar PV|Wales|16|Photovoltaic|FiT|2013-07-03|2013-06-24|10.1%|10.2%|2018-04|14.0|
8216|R00101SZSC|Muirton House|Scotland|6|On-shore wind|FiT|2008-05-28|2008-02-01|23.9%|23.5%|2010-03|12.0|
8217|R00761NGNI|39 Garvallagh Rd|NI|20|Photovoltaic|RO|2012-12-13|2012-10-25|7.5%|12.5%|2014-03|22.0|
8218|R00702NGNI|38 Finulagh Road|NI|24|Photovoltaic|RO|2012-11-26|2012-10-24|6.3%|10.5%|2014-03|22.0|
8219|G05997PVEN|Aldi Chapel en le Frith|England|50|Photovoltaic|FiT|2015-02-04|2015-01-28|||2015-08|25.0|
8220|G05243PVEN|Aldi Exeter|England|50|Photovoltaic|FiT|2013-11-28|2012-07-26|4.8%|4.8%|2015-08|21.0|
8221|R00025NZNI|JHK Wind Farm - D, Y|NI|20|On-shore wind|RO|2006-12-01|2006-05-01|7.4%|10.2%|2008-03|18.0|18.0
8222|R00680NGNI|Halftown Rd|NI|20|Photovoltaic|RO|2012-11-08|2012-08-24|7.4%|10.7%|2014-03|19.0|
8223|R00372RZEN|PKB & LC Wright|England|6|On-shore wind|RO|2008-02-11|2007-09-01|23.3%|19.0%|2010-03|10.0|20.0
8224|R00033RYEN|Itteringham Mill (hydro) - Y, agent is TL|England|6|Hydro|FiT|2007-01-01|2006-11-01|18.3%|26.4%|2010-03|14.0|
8225|R00300NZNI|GLaverty-Proven|NI|6|On-shore wind|RO|2009-08-05|2009-06-01|24.2%|24.7%|2014-03|13.0|
8226|G04526PVEN|Rutland House|England|31|Photovoltaic|FiT|2012-05-23|2012-03-02|5.7%|8.0%|2014-05|22.0|
8227|G01353HYEN|Ty Glyn Hydro|England|6|Hydro|FiT|2009-06-30|2009-06-04|||2010-03|12.0|
8228|R00179RZEN|West Top Barn - D, Y (26/11/2007), Agent is TL|England|6|On-shore wind|RO|2007-11-01|2007-11-01|23.1%|22.1%|2010-03|12.0|
8229|R02029RWEN|Calvert Trust Exmoor|England|18|Photovoltaic|FiT|2009-08-17|2009-08-03|8.7%|7.0%|2013-03|11.0|
8230|R00151SZSC|Tonguey Field A|Scotland|15|On-shore wind|FiT|2009-03-30|2009-03-17|||2010-03|12.0|
8231|R00087RZEN|Goat Hill End Farm - D,Y agent is TL|England|6|On-shore wind|FiT|2006-12-01|2006-09-01|17.4%|28.1%|2010-03|15.0|
8232|R00136SZSC|West Langamay|Scotland|6|On-shore wind|FiT|2009-02-02|2009-01-09|24.3%|38.7%|2010-03|20.0|
8233|R00078RZEN|Prydale House - Y (2/3/07)|England|6|On-shore wind|FiT|2007-05-01|2006-12-01|22.7%|19.0%|2010-03|10.0|20.0
8234|R00016NZNI|Wind Mill Farm - D, Y|NI|20|On-shore wind|RO|2006-10-01|2006-03-01|||2007-03|12.0|12.0
8235|R00048RZWA|The Old Vicarage - Y, agent is TL|Wales|6|On-shore wind|RO|2006-07-01|2006-07-01|||2007-03|12.0|12.0
8236|R00008NGNI|NIE Ballymena Solar Station - Y, agent is NIE|NI|14|Photovoltaic|RO|2006-02-01|2004-12-01|||2007-03|12.0|12.0
8237|R01782NGNI|McAleavey Solar|NI|20|Photovoltaic|RO|2013-07-03|2013-06-06|||2014-03|12.0|
8238|R00452NZNI|Claranagh Hill Wind Energy|NI|20|On-shore wind|RO|2013-07-17|2013-06-13|||2014-03|12.0|
8239|R00051SYSC|Newbank Mill|Scotland|16|Hydro|RO|2009-08-19|1995-03-24|||2010-03|12.0|24.0
8240|R00053RZEN|Riverside Business Centre - Y (19.01.07)|England|18|On-shore wind|RO|2007-03-01|2005-08-01|7.6%|7.6%|2009-03|12.0|12.0
8241|R00358NZNI|McQuillan GAC|NI|15|On-shore wind|RO|2010-06-08|2010-03-04|||2012-03|12.0|
8242|G01606PVSC|Portobello Leisure Solar PV|Scotland|125|Photovoltaic|FiT|2016-09-22|2016-09-22|||2016-12|12.0|
8243|R00021RYEN|Houghton Mill Hydro - D, Y, agent is TL|England|12|Hydro|RO|2005-11-01|1999-03-01|12.1%|19.0%|2007-03|20.0|20.0
8244|R00434RZEN|Chapel Glassworks|England|30|On-shore wind|RO|2009-03-06|2009-03-03|||2009-11|24.0|42.0
8245|G01569HYSC|Achindaul Hydro|Scotland|4|Hydro|FiT|2013-02-13|2013-02-12|42.3%|37.1%|2017-03|13.0|
8246|R00675NGNI|Fecarry Rd. Omagh|NI|20|Photovoltaic|RO|2012-11-07|2012-08-14|7.1%|10.2%|2014-03|18.0|
8247|R00012RZEN|Seacroft - D,Y , agent is TL|England|6|On-shore wind|FiT|2005-04-01|2004-09-01|17.6%|23.9%|2010-03|13.0|
8248|G05972PVEN|Aldi Hoddesdon|England|50|Photovoltaic|FiT|2015-02-04|2015-01-15|||2015-08|24.0|
8249|R00265RZEN|Gorran Primary School|England|15|On-shore wind|RO|2008-04-04|2008-03-26|16.0%|16.7%|2009-05|22.0|5.0
8250|R00408NZNI|Orchard Grove Cranfield|NI|6|On-shore wind|RO|2011-07-22|2011-06-28|23.5%|26.6%|2014-03|14.0|
8251|G06357PVEN|Aldi Newark Road|England|50|Photovoltaic|FiT|2015-05-27|2015-04-20|||2015-08|12.0|
8252|R00962NGNI|9 Peacock Road|NI|24|Photovoltaic|RO|2013-01-31|2012-11-06|6.1%|10.0%|2014-03|21.0|
8253|R02139RWEN|Woodcote|England|4|Photovoltaic|FiT|2009-09-02|2009-08-21|||2010-03|12.0|
8254|R00182SZSC|Queenston Bank Farm|Scotland|15|On-shore wind|FiT|2009-07-09|2009-06-24|||2010-03|12.0|
8255|G01560PVSC|Drumsleed quarry|Scotland|31|Photovoltaic|FiT|2015-11-13|2014-12-23|10.2%|10.2%|2017-04|28.0|
8256|R00038RYEN|Brignall Mill Hydro - D, Y, (27/04/07)|England|4|Hydro|RO|2007-04-01|2007-04-01|36.1%|40.0%|2010-03|14.0|28.0
8257|R00152RZEN|Lower Mount Farm - Y, (28/09/07), agent is TL|England|5|On-shore wind|FiT|2007-09-01|2006-09-01|26.5%|25.3%|2010-03|11.0|
8258|R00522RZEN|Far Newfield Edge Farm|England|5|On-shore wind|RO|2009-05-31|2008-07-30|||2010-03|12.0|23.0
8259|R00046RZEN|Pundles - D,Y|England|6|On-shore wind|RO|2006-12-01|2006-04-01|22.0%|18.1%|2010-03|10.0|19.0
8260|G01956NWSC|Andrew Robinson|Scotland|53|On-shore wind|FiT|2013-07-10|2013-04-19|0.5%|2.6%|2015-05|12.0|
8261|R00248RZEN|Liverpool John Lennon Airport|England|12|On-shore wind|FiT|2008-05-12|2007-12-01|10.9%|10.5%|2010-03|11.0|
8262|G04771PVEN|Kingsland Barton|England|50|Photovoltaic|FiT|2013-12-17|2013-12-17|||2013-05|23.0|
8263|R13084NGNI|Melvin Sports Complex|NI|20|Photovoltaic|RO|2015-07-10|2015-03-27|||2016-03|11.0|46.0
8264|R00135SZSC|Westerpark|Scotland|6|On-shore wind|FiT|2009-01-19|2008-08-19|22.6%|31.9%|2010-03|17.0|
8265|R00019SZSC|Ramsburn Wind Turbine - D, Y, agent is TL|Scotland|6|On-shore wind|FiT|2007-01-01|2006-11-01|15.7%|26.1%|2010-03|14.0|
8266|R01959RWEN|St Francis Church|England|18|Photovoltaic|FiT|2009-07-16|2009-03-11|||2010-03|11.0|
8267|R00183SZSC|Glenquicken Farm|Scotland|15|On-shore wind|FiT|2009-07-24|2006-01-01|||2010-03|11.0|
8268|R00409NZNI|3 Cranfield Road|NI|6|On-shore wind|RO|2011-07-26|2011-06-28|22.8%|19.0%|2014-03|10.0|
8269|R00327RZEN|Far Moorside Farm|England|6|On-shore wind|FiT|2008-09-07|2008-09-07|21.5%|21.3%|2010-03|11.0|
8270|R00299NZNI|Westwind 20|NI|20|On-shore wind|RO|2009-07-03|2009-04-03|6.2%|4.6%|2013-03|8.0|
8271|R00764RWEN|Benson Signs|England|15|Photovoltaic|FiT|2008-05-06|2006-11-01|8.6%|10.6%|2010-03|14.0|
8272|R01131RWEN|Neal's Yard Solar|England|12|Photovoltaic|FiT|2008-09-16|2008-08-20|||2010-03|11.0|
8273|R00032NZNI|Saval GAC - Y|NI|20|On-shore wind|RO|2006-12-01|2006-12-01|4.8%|1.1%|2017-03|2.0|4.0
8274|L00066MWEN|Twyford Power Station - A, C|England|250|Waste|None|||0.4%|0.3%|2008-12|6.0|
8275|G01601HYSC|Mill of Edinvillie|Scotland|15|Hydro|FiT|2013-11-12|2013-11-12|||2014-02|11.0|
8276|G05681PVEN|Romans Farm PV|England|50|Photovoltaic|FiT|2014-08-13|2013-04-12|||2014-11|11.0|
8277|R00038SXSC|Broombank Farm CHP|Scotland|49|Dedicated biomass|RO|2017-03-14|2017-03-02|||2017-03|11.0|
8278|R00582RZEN|Holestone Moor Barns|England|15|On-shore wind|FiT|2009-09-14|2009-08-18|6.9%|10.6%|2016-03|14.0|
8279|R00013RYEN|Pow Gill Mill Hydro - Y, agent is TL|England|4|Hydro|RO|2004-04-01|2001-06-01|33.9%|37.0%|2007-03|13.0|13.0
8280|R00204NZNI|Eric Andrews Wind Turbine|NI|5|On-shore wind|RO|2008-09-25|2008-03-09|25.0%|22.8%|2014-03|10.0|
8281|R00888NGNI|Altec 12-042|NI|10|Photovoltaic|RO|2013-01-18|2012-11-26|||2014-03|11.0|
8282|R00158SZSC|Hillside Special School|Scotland|6|On-shore wind|RO|2009-04-01|2008-03-28|||2010-03|11.0|22.0
8283|R00319NZNI|Ballyhenry|NI|20|On-shore wind|RO|2009-10-26|2002-02-01|||2011-03|11.0|
8284|R02337NGNI|145 Pollysbrae Road|NI|50|Photovoltaic|RO|2013-09-24|2013-08-01|||2014-03|11.0|
8285|R22728NGNI|John brown|NI|12|Photovoltaic|RO|2017-03-30|2017-03-29|||2018-03|11.0|22.0
8286|R17964NGNI|Poultry PV|NI|12|Photovoltaic|RO|2016-02-24|2016-02-23|||2017-03|11.0|
8287|R01823NGNI|Ballybeaujolais Power|NI|19|Photovoltaic|RO|2013-07-10|2013-06-07|||2014-03|11.0|
8288|R00269RZEN|Fair Place Farm|England|6|On-shore wind|FiT|2008-06-26|2008-03-04|19.9%|10.0%|2010-03|5.0|
8289|R00192SZSC|Mr Stephen Ray|Scotland|6|On-shore wind|FiT|2009-08-17|2009-06-16|16.5%|30.4%|2012-03|16.0|
8290|R00306NZNI|Park Road-Proven|NI|6|On-shore wind|RO|2009-08-25|2009-04-01|20.8%|22.9%|2014-03|12.0|
8291|R00301NZNI|Finegan Ballyhome WD|NI|6|On-shore wind|RO|2009-08-05|2009-08-04|20.6%|22.9%|2014-03|12.0|
8292|R00010NXNI|GFE Omagh|NI|40|Anaerobic Digestion|RO|2011-09-07|2011-09-06|5.5%|2.9%|2013-07|10.0|41.0
8293|R00081RZEN|Northsidehead Farm - Y, (16/03/07), agent is TL|England|6|On-shore wind|FiT|2007-05-01|2007-01-01|20.5%|19.5%|2010-03|10.0|
8294|R00032SZSC|Heath Cottage Wind Turbine - D, Y agent is TL|Scotland|6|On-shore wind|FiT|2006-09-01|2005-12-01|14.9%|23.5%|2010-03|12.0|
8295|R00202SZSC|Skaillholm|Scotland|6|On-shore wind|FiT|2009-09-29|2009-09-10|||2010-03|11.0|
8296|R00077SZSC|Summerfield - Y (02/01/08), agent is SSE|Scotland|15|On-shore wind|RO|2008-01-01|2007-11-01|8.3%|9.8%|2010-03|13.0|
8297|R00478NZNI|youngKW15|NI|15|On-shore wind|RO|2015-01-12|2015-01-12|8.5%|12.9%|2016-03|17.0|68.0
8298|R00200SZSC|Negril|Scotland|6|On-shore wind|FiT|2009-09-21|2009-08-06|||2010-03|11.0|
8299|R00148SZSC|Hoy Kirk|Scotland|6|On-shore wind|FiT|2008-08-19|2008-05-30|20.0%|19.9%|2010-03|10.0|
8300|G06103PVEN|Hayle Farm 1|England|120|Photovoltaic|FiT|2015-03-09|2015-02-27|||2015-04|21.0|
8301|R04456RWEN|St Leonard's Lower School|England|9|Photovoltaic|RO|||||2010-03|11.0|21.0
8302|R00021NXNI|Macauley|NI|44|Anaerobic Digestion|RO|2017-03-30|2017-03-30|||2017-10|11.0|42.0
8303|G01476HYEN|Minster Lovell Hydro|England|11|Hydro|FiT|2014-11-19|2014-11-19|||2015-04|21.0|
8304|R00206RZEN|Lane Barton (6/12/2007) - Y|England|6|On-shore wind|RO|2007-12-01|2007-06-01|21.4%|23.8%|2010-03|13.0|25.0
8305|R00917NGNI|PV11035|NI|20|Photovoltaic|RO|2013-01-23|2012-12-05|6.3%|9.7%|2014-03|17.0|
8306|R00070RZWA|Larks Wind Turbine - D, Y (26/02/07)|Wales|6|On-shore wind|RO|2007-04-01|2006-12-01|20.1%|18.1%|2010-03|10.0|19.0
8307|R00171RZEN|Surgill Burn - Y (06/11/2007) agent is NP|England|6|On-shore wind|RO|2007-11-01|2007-10-01|||2010-03|10.0|21.0
8308|R00527RZEN|farview|England|5|On-shore wind|RO|2009-06-08|2009-06-05|||2010-03|10.0|21.0
8309|R01618RWEN|Centre of Pendeen|England|11|Photovoltaic|RO|2009-03-30|2005-09-22|||2010-03|10.0|21.0
8310|R00798NGNI|10 Keenaghan Road|NI|20|Photovoltaic|RO|2012-12-19|2012-11-05|6.3%|10.7%|2014-03|19.0|
8311|R00053RYWA|Dan-yr-Ogof|Wales|20|Hydro|RO|2008-07-08|1937-08-01|7.1%|5.6%|2010-03|10.0|19.0
8312|R00207NZNI|Glendenning 1 Proven|NI|6|On-shore wind|RO|2008-09-29|2008-08-31|19.8%|19.0%|2013-03|10.0|
8313|G01495PVSC|Scroggie Farm Solar|Scotland|22|Photovoltaic|FiT|2011-04-13|2011-04-13|3.0%|11.5%|2016-03|22.0|
8314|R00256NZNI|Crawford 1 Proven|NI|6|On-shore wind|RO|2008-12-01|2008-11-30|19.8%|17.1%|2014-03|9.0|
8315|G03981PVEN|Narec PVTC|England|46|Photovoltaic|FiT|2010-03-29|2006-09-26|4.8%|5.1%|2011-07|21.0|
8316|G01830NWEN|Clover Forge Farm|England|15|On-shore wind|FiT|2010-09-01|2010-03-16|8.9%|6.1%|2017-05|8.0|
8317|G04213PVEN|Arthur S Winterbotham Memorial Hall|England|13|Photovoltaic|FiT|2011-04-25|2009-03-16|9.3%|11.8%|2018-06|13.0|
8318|R01313NQNI|SP1150-GP|NI|225|On-shore wind|RO|2018-03-23|2018-03-23|||2018-03|10.0|41.0
8319|R00185SZSC|Quoyhalen|Scotland|6|On-shore wind|FiT|2009-08-06|2009-07-09|||2010-03|10.0|
8320|R00235RZWA|Plasawelfor Granant|Wales|5|On-shore wind|RO|2008-04-22|2007-11-01|23.3%|22.6%|2010-03|10.0|
8321|R00031RUEN|runshaw|England|78|Photovoltaic|FiT|2008-12-09|2007-09-06|5.6%|1.5%|2018-05|10.0|
8322|R00273NZNI|Hughes Proven|NI|6|On-shore wind|RO|2009-01-19|2008-12-31|20.8%|24.7%|2014-03|13.0|
8323|R00096RZEN|East Hamsworthy (24/04/2007) - D, Y|England|6|On-shore wind|RO|2007-04-01|2007-04-01|19.6%|16.1%|2010-03|8.0|17.0
8324|R00244RZEN|Mengearne|England|6|On-shore wind|FiT|2008-05-07|2006-05-01|19.2%|19.0%|2010-03|10.0|
8325|R00187SZSC|Buchal|Scotland|11|On-shore wind|FiT|2009-07-30|2009-06-11|||2010-03|10.0|
8326|G01807NWEN|thornflatt|England|6|On-shore wind|RO|2010-03-30|2007-10-03|||2010-03|10.0|
8327|R00100RZEN|Stanbury Manor Wind Turbine - D, Y, (02/04/07)|England|6|On-shore wind|RO|2007-04-01|2006-10-01|||2008-03|10.0|10.0
8328|G01787HYSC|Fiag Lodge Hydro|Scotland|15|Hydro|FiT|2015-09-30|2015-06-20|||2016-03|10.0|
8329|R00052RYWA|Brock Crompton 36|Wales|3|Hydro|FiT|2008-05-14|2008-01-18|26.9%|11.3%|2012-03|3.0|
8330|R00002SWSC|Wick Harbour Fishmarket - Y|Scotland|22|Photovoltaic|RO|2006-03-01|2004-12-01|3.4%|4.2%|2010-03|8.0|16.0
8331|G02404NWSC|Clackmae|Scotland|100|On-shore wind|FiT|2016-01-13|2016-01-13|||2016-03|10.0|
8332|R02105NGNI|Scotts 001|NI|20|Photovoltaic|RO|2013-08-22|2013-06-15|||2014-03|10.0|
8333|G06207PVEN|'Shed 1 Brighton Terminal'|England|91|Photovoltaic|FiT|2015-03-25|2014-02-07|||2015-04|20.0|
8334|G01534PVSC|QOS|Scotland|100|Photovoltaic|FiT|2014-12-03|2014-11-04|||2015-04|20.0|
8335|R00207SZSC|Lynnfield Wind Turbine, Orkney|Scotland|6|On-shore wind|RO|||||2010-03|10.0|20.0
8336|G06330PVEN|GRAYS FIRE STATION|England|84|Photovoltaic|FiT|2015-06-24|2014-12-12|||2015-06|10.0|
8337|G06444PVEN|Aldi Norton|England|50|Photovoltaic|FiT|2015-06-19|2015-06-19|||2015-08|10.0|
8338|R02905NGNI|Beatty 1|NI|20|Photovoltaic|RO|2013-11-28|2013-08-08|||2014-03|10.0|
8339|R00254NGNI|Servite Main St. Benburb PV2|NI|11|Photovoltaic|RO|2010-07-29|2010-05-01|||2011-03|10.0|
8340|R00023NZNI|59 Magheramore Road WT - D, M|NI|20|On-shore wind|RO|2006-11-01|2006-05-01|||2007-11|10.0|10.0
8341|G01622HYSC|Dawyck Hydro|Scotland|13|Hydro|FiT|||||2014-12|20.0|
8342|G06579PVEN|CJ Greenaway and Sons|England|75|Photovoltaic|FiT|2015-07-24|2015-07-24|||2015-08|10.0|
8343|G05385PVEN|Holmes Farm PV|England|100|Photovoltaic|FiT|||||2014-03|10.0|
8344|G02031NWSC|AIRCON 10S|Scotland|10|On-shore wind|FiT|2014-02-21|2012-11-26|25.1%|24.0%|2015-07|21.0|
8345|R02110NGNI|Sandilands Solar Station|NI|34|Photovoltaic|RO|2013-08-27|2013-06-29|||2014-03|10.0|
8346|R02059NGNI|Twin02|NI|45|Photovoltaic|RO|2013-08-15|2013-07-05|||2014-03|10.0|
8347|R02106NGNI|P & G Power|NI|20|Photovoltaic|RO|2013-08-22|2013-06-28|||2014-03|10.0|
8348|R00437NZNI|McMullan Proven 6|NI|6|On-shore wind|RO|2012-08-15|2010-06-01|19.7%|26.6%|2014-03|14.0|
8349|R00769NGNI|Fred Maxwell Solar Hub|NI|20|Photovoltaic|RO|2012-12-17|2012-10-11|6.0%|10.2%|2014-03|18.0|
8350|G05859PVEN|Aldi Aylestone Road|England|50|Photovoltaic|FiT|2014-11-26|2014-11-25|||2015-03|10.0|
8351|G01364NWWA|Anglesey Circuit Paddock Wind 1 - D Y, (14/2/07)|Wales|6|On-shore wind|FiT|||18.8%|17.1%|2017-03|9.0|
8352|R00016RZEN|Vicarage Farm - D,Y, Agent is TL|England|6|On-shore wind|FiT|2005-11-01|2005-11-01|15.3%|19.9%|2010-03|10.0|
8353|R00064RZEN|Langbaurgh Hall - D, Y agent is TL|England|10|On-shore wind|RO|2007-01-01|2006-11-01|7.5%|14.6%|2010-03|13.0|
8354|G01672NWEN|Barretstown Manor Road|England|15|On-shore wind|FiT|2009-11-28|2008-08-01|||2010-03|10.0|
8355|R00607RZEN|Woolsery Wind|England|6|On-shore wind|RO|2008-02-29|2008-02-11|18.5%|18.1%|2010-03|10.0|19.0
8356|R00368NZNI|Kilycolp Gaia|NI|11|On-shore wind|RO|2010-08-19|2010-08-07|||2011-03|10.0|39.0
8357|R00114RAEN|Twyford Power Station - A/C|England|250|Anaerobic Digestion|RO|2006-10-01|2006-10-01|0.3%|0.6%|2009-05|13.0|1.0
8358|G07337PVEN|ES15002 GATLEY|England|50|Photovoltaic|FiT|2016-03-02|2015-05-07|5.6%|5.7%|2017-04|25.0|
8359|R00066SZSC|The Wright Wind - Y, D (07/11/2007)|Scotland|5|On-shore wind|RO|2007-11-01|2007-11-01|22.4%|25.0%|2010-03|11.0|22.0
